"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8934401",0.406325937354331,1,82,44289,43310,64755,0.00570986653955696,"33"
"8934402",-0.139109120287553,1,80.86,44075,43360,64824,-0.00656013346044303,"34"
"8934403",0.670883994948011,1,81.86,43627,43320,64768,-0.025570133460443,"34"
"8934404",-0.52251655579629,1,77,44623,43310,64748,0.021469866539557,"34"
"8934405",-0.848706602400759,2,79.85,44031,43300,64734,-0.00570013346044303,"34"
"8934406",-0.463512406935207,1,79.86,43700,43340,64797,-0.023140133460443,"34"
"8934413",0.762047541096945,1,82,43840,43330,64781,-0.016050133460443,"34"
"8934414",-0.52906770689818,1,77,44536,43330,64792,0.016069866539557,"34"
"8934426",-1.43129819920849,2,76.28,43592,43360,64825,-0.028940133460443,"34"
"8934451",0.564840056038753,1,78.86,44250,43370,64842,0.00114986653955697,"22"
"8934458",-1.03408801779575,1,76.86,45160,43370,64844,0.043459866539557,"26"
"8934459",0.886379829733222,1,82.86,47079,43350,64811,0.133999866539557,"26"
"8934460",-0.101174277654657,4,81.87,44102,43340,64803,-0.00451013346044304,"26"
"8934471",-1.47546929619349,2,75.955,44487,43370,64838,0.012309866539557,"24"
"8934472",0.803670607302044,2,79.24,45773,43320,64770,0.074499866539557,"24"
"8934473",0.630204030552741,1,82,44805,43350,64810,0.028009866539557,"24"
"8934474",-2.79473654158347,3,74.5,44519,43250,64657,0.019469866539557,"24"
"8934475",0.120717839874252,1,78,44585,43350,64812,0.017739866539557,"24"
"8934484",0.860224479567374,1,81.59,43672,43360,64831,-0.025490133460443,"23"
"8934497",0.596419128855698,5,81.854,43689,43300,64737,-0.021740133460443,"26"
"8934499",0.844081429305359,1,81.86,48280,43310,64751,0.191999866539557,"26"
"8934514",0.839898775950088,1,81.59,44164,43370,64852,-0.00312013346044304,"23"
"8934525",0.979985641119036,3,79.46,44660,43250,64664,0.025859866539557,"22"
"8934526",2.42165058169941,2,83.735,44035,43340,64800,-0.00750013346044304,"22"
"8934527",-0.148815243949658,3,77.6866666666667,44901,43290,64728,0.035269866539557,"22"
"8934529",1.64954301688774,2,82.735,44908,43310,64758,0.034709866539557,"22"
"8934531",0.337154534635353,2,78.235,43679,43350,64808,-0.024420133460443,"22"
"8934532",0.807233583910483,3,82.4533333333333,43530,43330,64792,-0.030759133460443,"38"
"8934547",-2.34639577334542,3,78.44,43052,42810,63913,-0.028220133460443,"27"
"8934559",-0.331151375185173,2,81.31,43899,43340,64798,-0.013890133460443,"26"
"8934577",-0.545256537415943,1,76.85,44766,43330,64793,0.026849866539557,"34"
"8934596",-1.02957526445248,3,80.06,44010,43370,64852,-0.010310133460443,"38"
"8934600",-0.300991185201732,7,81.1142857142857,48010,43280,64707,0.180899866539557,"26"
"8934801",0.748698584459761,1,81.61,43757,43360,64838,-0.021580133460443,"28"
"8934805",-1.08096571016751,1,75.61,44915,43300,64741,0.035369866539557,"28"
"8934808",0.464998868385591,1,82.43,43658,43340,64806,-0.025310133460443,"24"
"8934811",0.0658297680506283,1,80.91,44221,43330,64786,0.00157986653955697,"34"
"8934820",-0.147622897904596,1,77.59,44293,43270,64701,0.00773986653955697,"34"
"8934854",1.49473303535425,1,81,44111,43340,64806,-0.00416013346044303,"26"
"8934855",0.986545954643792,1,82.59,43499,43350,64804,-0.032754133460443,"26"
"8934858",0.921007598737414,1,82.48,43632,43310,64756,-0.025010133460443,"34"
"8934860",0.118168866725209,1,80.91,43577,43320,64768,-0.027920133460443,"34"
"8934875",0.556765288378903,1,78,49728,43200,64587,0.265399866539557,"24"
"8934880",-0.4490436252103,1,76.59,42944,42710,63847,-0.029020133460443,"34"
"8934883",1.66809516071783,1,79.7,46055,43260,64685,0.090399866539557,"24"
"8934884",-0.750433434442985,1,78.61,44434,43320,64768,0.012049866539557,"23"
"8934887",0.186559118898358,2,78.785,44286,43230,64630,0.00924986653955696,"33"
"8934888",-2.25936975396073,2,75.35,44253,43340,64801,0.00265986653955697,"33"
"8934889",-0.0670344265432034,1,78,44186,43330,64773,0.000179866539556962,"33"
"8934890",1.85589696967394,2,83.795,43936,43350,64813,-0.012550133460443,"33"
"8934893",0.576203395083395,2,79.21,44086,43360,64825,-0.00589013346044304,"27"
"8934895",-0.389041492502564,2,77.275,44127,43370,64848,-0.00471013346044304,"27"
"8934899",-1.65051966400792,5,77.274,44109,43310,64759,-0.00283013346044304,"20"
"8939020",-2.78422134923025,5,78.34,43512,43280,64714,-0.029290133460443,"61"
"8939024",-0.750422265426627,1,76.85,44247,43360,64835,0.00121986653955696,"27"
"8939029",0.435087374023394,1,81.85,43827,43340,64799,-0.017270133460443,"33"
"8939031",0.809016400483076,5,81.692,43949,43280,64708,-0.00853013346044303,"33"
"8939034",-1.90669359606182,5,76.404,44399,43360,64826,0.00870986653955697,"27"
"8939037",0.389990437083972,2,81.725,43622,43360,64824,-0.027600133460443,"26"
"8939038",0.748041634497129,5,82.64,45245,43350,64818,0.048209866539557,"26"
"8939052",0.679362073536594,6,79.6033333333333,44070,43340,64808,-0.00608013346044303,"27"
"8939067",0.398675897587825,1,81.59,44496,43310,64747,0.015579866539557,"33"
"8939070",0.293882399638339,1,81.43,44288,43340,64802,0.00419986653955697,"33"
"8939076",-0.836560290743028,1,79.57,43986,43370,64843,-0.011130133460443,"27"
"8939085",-1.3690156666153,4,79.975,44170,43370,64851,-0.00283013346044304,"27"
"8939086",-1.2493330613895,12,77.8991666666667,45151,43330,64791,0.044789866539557,"27"
"8939093",-0.146963596161241,1,80.57,44403,43230,64630,0.014959866539557,"38"
"8939095",-0.994457574499687,2,77.5,45785,43360,64831,0.073099866539557,"38"
"8939097",-0.100254009020503,4,78.945,45391,43340,64810,0.055429866539557,"38"
"8939101",-1.15349533120381,5,80.116,44037,43370,64848,-0.00898013346044304,"27"
"8939106",0.732292375331057,1,83.91,43947,43300,64742,-0.00983013346044304,"20"
"8939118",-0.0268347237857938,2,78.235,43605,43370,64850,-0.029080133460443,"38"
"8939119",0.425290933949817,4,82.44,43428,43340,64805,-0.036018133460443,"38"
"8939121",0.690456399751164,1,79.86,44528,43370,64846,0.013919866539557,"26"
"8939122",1.83886264127881,2,83.36,43831,43360,64834,-0.018030133460443,"26"
"8939124",0.12636586895407,1,78.59,44488,43350,64815,0.013059866539557,"26"
"8939125",1.05366765569764,5,80.054,44007,43350,64808,-0.00906013346044304,"26"
"8939139",-1.36715765043064,1,75.92,44522,43360,64836,0.014119866539557,"38"
"8939150",1.81730271947701,1,81.59,44083,43220,64612,0.000629866539556961,"26"
"8939151",1.41470294361155,1,83.59,43697,43300,64738,-0.021350133460443,"26"
"8939157",-2.25562478264736,2,75.215,44526,43370,64838,0.014159866539557,"27"
"8939158",-0.217734863715973,1,78,43945,43360,64822,-0.012480133460443,"27"
"8939159",-0.157590859000131,2,78.74,43704,43130,64485,-0.013090133460443,"20"
"8939163",2.31616851820256,4,80.0775,44282,43350,64807,0.00367986653955697,"28"
"8939164",-3.62552699214778,1,70.59,46759,43350,64813,0.118999866539557,"28"
"8939175",0.779366521999688,2,79.725,44153,43370,64844,-0.00345013346044303,"20"
"8939180",-1.53151917905079,4,76.72,44285,43380,64856,0.00236986653955697,"27"
"8939181",-1.59804347986028,2,76.22,44013,43370,64848,-0.010020133460443,"27"
"8939184",-0.737450438887318,1,76,45643,43360,64836,0.066299866539557,"22"
"8939195",0.204581922420349,2,81.75,43967,43350,64811,-0.011170133460443,"27"
"8939196",-0.300576733727543,7,81.64,43998,43350,64813,-0.00958013346044304,"27"
"8939197",-1.05428829275073,4,77.2275,44044,43380,64857,-0.00895013346044304,"27"
"8939199",0.627372181454147,8,82.33125,43619,43370,64845,-0.028300133460443,"27"
"8939278",-1.6268690525863,4,77.115,44568,43340,64796,0.017539866539557,"61"
"8939293",0.168953082248009,5,81.462,44150,43340,64798,-0.00196013346044303,"61"
"8939339",-0.856503908739427,2,77.145,44010,43340,64801,-0.00880013346044304,"33"
"8939340",0.338034607571091,2,81.775,43915,43250,64666,-0.00887013346044304,"33"
"8939341",3.71275476383946,4,85.04,43917,43360,64834,-0.014090133460443,"33"
"8939342",0.202992935438849,2,78.565,44416,43330,64789,0.010559866539557,"33"
"8939344",1.73154712695686,1,84.91,44068,43160,64530,0.00260986653955696,"27"
"8939352",1.88583332738854,6,80.8716666666667,44890,43320,64758,0.033489866539557,"27"
"8939353",-2.17576274739962,3,78.3333333333333,43810,43370,64852,-0.019620133460443,"27"
"8939359",-0.49110884213519,1,80.91,44012,43370,64838,-0.00981013346044304,"27"
"8939360",1.10512384928152,1,80.7,44460,43350,64814,0.011719866539557,"27"
"8939364",2.44154778390724,3,80.3933333333333,46652,43300,64745,0.116399866539557,"33"
"8939366",0.319252404513464,2,78.305,44146,43320,64774,-0.00156013346044304,"33"
"8939368",1.08792449468938,3,79.84,44307,43350,64812,0.00467986653955697,"33"
"8939369",-2.89046774800638,1,75.7,43731,43320,64776,-0.020960133460443,"33"
"8939370",-0.0358969508677063,1,80.7,43885,43280,64711,-0.011720133460443,"33"
"8939371",-0.614340532484429,1,79.57,44537,43340,64805,0.015669866539557,"33"
"8939372",-0.445752876582661,2,79.805,43654,43320,64770,-0.024540133460443,"33"
"8939373",0.427219351034562,2,78.305,44102,43340,64797,-0.00440013346044304,"33"
"8939374",1.56148596031786,2,82.7,43934,43320,64767,-0.011210133460443,"33"
"8939375",1.52773423821394,4,82.98,43850,43310,64750,-0.014590133460443,"33"
"8939376",0.551955573686805,1,81.7,44189,43250,64656,0.00408986653955697,"33"
"8939377",-0.763192693443224,1,76.7,44568,43360,64828,0.016399866539557,"33"
"8939378",-0.588227678336414,1,79.7,44204,43310,64752,0.00174986653955696,"33"
"8939379",-0.528764758108329,2,79.7,43507,43270,64694,-0.028990133460443,"33"
"8939381",1.73861211208864,4,79.975,44382,43270,64696,0.011899866539557,"33"
"8939383",0.0106355447374863,1,78.7,44204,43300,64736,0.00243986653955697,"33"
"8939391",1.24312390908164,3,82.6166666666667,43885,43360,64835,-0.015670133460443,"27"
"8939392",-0.127887395419064,3,77.4533333333333,44346,43340,64800,0.00701986653955697,"28"
"8939395",0.551299670489151,7,79.4257142857143,44004,43080,64419,0.00348986653955696,"61"
"8939419",-0.690425268047041,1,76.7,43960,43360,64825,-0.011840133460443,"24"
"8939431",1.59359424357929,7,80.41,48705,43310,64757,0.211599866539557,"26"
"8939442",0.0203035840011865,1,77.59,43217,43320,64774,-0.044884133460443,"24"
"8939451",0.170328536325776,1,77.59,45957,43300,64743,0.083999866539557,"35"
"8939460",-0.573373715316648,1,79.57,43861,43290,64723,-0.013290133460443,"24"
"8939475",-0.576322766634935,2,77.46,43942,43330,64780,-0.011370133460443,"24"
"8939491",0.858560115281143,1,82.61,44215,43370,64845,-0.000580133460443034,"20"
"8939492",3.51820914997483,1,84.61,44349,43350,64808,0.00685986653955697,"20"
"8939494",1.22916843659906,1,80.61,44074,43320,64775,-0.00497013346044303,"20"
"8939519",1.35613376116224,3,83.5433333333333,43865,43310,64753,-0.014020133460443,"26"
"8939521",-0.72783538445795,1,77.59,44113,43350,64815,-0.00437013346044304,"26"
"8939533",-1.06077740703152,2,80.385,44252,43380,64859,0.000749866539556963,"20"
"8939534",-1.3275026815711,6,79.955,44060,43350,64820,-0.00703013346044303,"27"
"8939535",-1.92199579843251,6,79.2666666666667,44279,43380,64867,0.00172986653955697,"27"
"8939538",1.31771494908292,6,82.7416666666667,44118,43360,64821,-0.00449013346044304,"27"
"8939539",0.347904405898605,1,79,43850,43320,64759,-0.014980133460443,"27"
"8939542",0.385308331032615,3,78.09,44126,43350,64814,-0.00386013346044303,"28"
"8939544",1.35812785862018,1,83.7,43872,43320,64768,-0.014250133460443,"24"
"8939551",0.721178683499676,1,81.59,44542,43350,64817,0.015489866539557,"22"
"8939561",-0.157944289111972,1,81.91,43707,43370,64836,-0.024070133460443,"20"
"8939562",0.84195865336055,1,80.91,44636,43320,64769,0.021509866539557,"20"
"8939574",-0.262479635151817,2,77.065,44090,43350,64816,-0.00555013346044304,"28"
"8939578",1.13170806595546,2,80.09,45399,43340,64803,0.055919866539557,"27"
"8939582",-0.384254551146363,8,78.4775,45833,43170,64541,0.084699866539557,"38"
"8939584",0.355171330917179,1,79,43978,43320,64758,-0.00899013346044304,"27"
"8939595",-0.219564617017111,4,81.705,43983,43340,64800,-0.00999013346044304,"20"
"8939602",-1.13593209743917,2,77.455,44943,43370,64843,0.033349866539557,"27"
"8939603",-0.162533345588219,1,77.85,44605,43380,64863,0.017059866539557,"27"
"8939605",0.219920448330631,1,81.43,43970,43370,64854,-0.012160133460443,"27"
"8939607",-1.77636180877977,2,78.855,46308,43350,64819,0.097799866539557,"27"
"8939608",0.223648924248818,5,81.604,44085,43340,64793,-0.00509013346044303,"27"
"8939611",-1.97636663249959,1,77.59,44109,43340,64800,-0.00407013346044303,"26"
"8939615",-1.54375150498008,1,75,44783,43350,64821,0.026679866539557,"28"
"8939617",-0.381542383185829,3,77.61,44216,43320,64766,0.00180986653955696,"28"
"8939619",-2.1440131676911,2,77.455,44725,43360,64829,0.023669866539557,"27"
"8939629",0.0842783777280529,1,81,44039,43370,64844,-0.00868013346044303,"27"
"8939630",0.596703320275977,1,82,44882,43360,64821,0.031229866539557,"27"
"8939684",0.00572039926541688,3,81.5066666666667,44079,43300,64736,-0.00347013346044304,"60"
"8939704",-0.739901216516303,1,75.59,47814,43330,64781,0.169299866539557,"28"
"8939705",-0.366038107529654,1,76.61,44735,43350,64807,0.024839866539557,"28"
"8939733",0.860630381789749,6,82.5016666666667,44254,43360,64832,0.00166986653955697,"27"
"8939736",0.561850150166609,1,79.7,43916,43320,64763,-0.011950133460443,"33"
"8939737",-1.78137137226408,1,77.57,44017,43350,64812,-0.00880013346044304,"33"
"8939745",-0.0442810748423594,3,81,43837,43360,64835,-0.017880133460443,"27"
"8939746",0.870836726684521,2,82.455,43985,43370,64842,-0.011190133460443,"27"
"8939747",-0.755132628272862,5,80.566,43781,43320,64769,-0.018500133460443,"27"
"8939749",-1.73407067132918,3,75.9333333333333,45410,43340,64807,0.056439866539557,"27"
"8939750",0.00455221089034041,4,78.7425,43965,43270,64692,-0.00747013346044303,"27"
"8939759",-0.568415250111327,1,77,44775,43360,64832,0.025969866539557,"35"
"8939762",1.1013640161434,2,80.2,43913,43380,64867,-0.015260133460443,"27"
"8939763",-0.936020497142058,2,77.135,44459,43360,64835,0.011129866539557,"27"
"8939764",1.45470226568475,7,83.0285714285714,45013,43360,64825,0.037289866539557,"27"
"8939768",0.17155276071705,5,81.662,43791,43330,64783,-0.018330133460443,"27"
"8939796",-0.387756322328215,8,78.965,44484,43340,64806,0.013329866539557,"61"
"8939807",-1.03010907227638,1,75.59,44046,43370,64836,-0.00824013346044303,"22"
"8939819",0.53075161682492,1,78.7,43837,43160,64526,-0.00841013346044304,"23"
"8939824",1.26955286157741,2,80.145,43951,43330,64781,-0.010970133460443,"24"
"8939836",0.477106070599832,1,81.7,43829,43280,64708,-0.014260133460443,"34"
"8939858",-1.25958695038689,1,78.48,44089,43330,64786,-0.00463013346044303,"34"
"8939860",-1.3334965465982,1,75.7,43620,43070,64410,-0.014240133460443,"34"
"8939874",1.00855744396781,1,79.43,43951,43330,64781,-0.010870133460443,"23"
"8939890",0.248219645405529,1,80.59,46333,43310,64756,0.101099866539557,"35"
"8939897",-0.460340054959317,3,78.32,43966,43370,64839,-0.011980133460443,"27"
"8939898",-0.459685996733536,1,77.59,43798,43360,64834,-0.019730133460443,"27"
"8939899",2.4405092278813,4,81.63,43820,43370,64846,-0.019010133460443,"27"
"8939906",-0.69002292818081,9,81.16,43411,43330,64790,-0.036187133460443,"60"
"8939915",-1.22468213688543,6,77.5116666666667,43971,43310,64759,-0.00912013346044304,"60"
"8939916",-0.238442813988994,8,78.42,44351,43340,64803,0.00719986653955697,"60"
"8939932",0.106649038781072,4,81.6425,43903,43280,64718,-0.011030133460443,"60"
"8939933",1.64828291246687,3,83.1033333333333,43346,43340,64807,-0.039719633460443,"60"
"8943009",-0.603621258252612,4,79.965,43858,43360,64819,-0.016470133460443,"27"
"8943012",0.153424082774642,13,81.6476923076923,46472,43340,64809,0.105899866539557,"38"
"8943013",-0.626969235756829,3,77.7833333333333,45290,43330,64789,0.051239866539557,"38"
"8943014",-0.313110961868517,2,77.93,43986,43360,64836,-0.010920133460443,"38"
"8943023",-1.77687295009843,4,76.465,44549,43330,64774,0.017159866539557,"27"
"8943025",0.220334385199149,2,81.425,44004,43360,64836,-0.010110133460443,"27"
"8943039",0.537312573484578,7,80.5957142857143,44228,43370,64839,0.000169866539556966,"26"
"8943043",-0.259615013484584,1,80.91,44646,43350,64820,0.020259866539557,"27"
"8943053",0.41220479920529,1,81.7,43358,42770,63955,-0.011990133460443,"35"
"8943064",1.34640223533077,10,79.478,44522,43330,64788,0.015519866539557,"28"
"8943066",1.22591239764076,5,80.45,43208,42950,64217,-0.027850133460443,"38"
"8943067",-0.0488908324544542,4,78.525,47040,43350,64818,0.132099866539557,"38"
"8943080",-0.110970320918303,1,77.61,49514,43280,64717,0.250799866539557,"26"
"8943082",0.90858758214219,1,82.61,44109,43360,64832,-0.00516013346044304,"26"
"8943083",0.122312727149312,3,78.7933333333333,44361,43320,64776,0.00847986653955696,"26"
"8943103",1.07702662490874,4,79.515,46376,43370,64849,0.100099866539557,"38"
"8943105",0.780005166231139,5,79.748,43592,43360,64836,-0.029270133460443,"38"
"8943106",-0.322572884804931,11,79.0972727272727,43930,43350,64813,-0.012990133460443,"38"
"8943109",0.0464248605817876,3,78.11,45682,43380,64862,0.067299866539557,"38"
"8943110",0.118065679682598,2,80.885,48589,43340,64797,0.204899866539557,"38"
"8943113",-1.32385794092489,1,75.7,44717,43370,64840,0.022999866539557,"33"
"8943121",0.426886004459682,3,81.7233333333333,43856,43350,64807,-0.016170133460443,"27"
"8943129",-0.656024507471116,3,77.8233333333333,44273,43370,64840,0.00229986653955697,"26"
"8943135",0.168439244243882,1,78.86,44225,43340,64802,0.00126986653955696,"20"
"8943141",1.08027026269698,4,82.4975,43956,43250,64665,-0.00711013346044304,"20"
"8943142",-1.75306118759046,3,76.46,43942,43360,64823,-0.012630133460443,"20"
"8943143",0.17090364684255,1,81.59,43817,43360,64826,-0.018470133460443,"20"
"8943144",-0.575544706252202,1,76.61,44803,43310,64749,0.029789866539557,"35"
"8943159",1.89066197919005,1,79.91,46479,43310,64753,0.107999866539557,"35"
"8943164",1.95420852148134,2,80.2,45367,43360,64841,0.053329866539557,"24"
"8943168",-1.80686265853918,1,76.86,44797,43350,64810,0.027649866539557,"28"
"8943263",-0.832268071845947,7,80.2485714285714,43274,43340,64800,-0.042915133460443,"60"
"8943339",2.11665560688025,11,80.9354545454545,43874,43310,64760,-0.013700133460443,"60"
"8943345",0.00997605330559846,4,79.365,43004,42730,63825,-0.026810133460443,"60"
"8943402",-0.164068896008543,2,81.17,44100,43360,64821,-0.00529013346044303,"27"
"8943429",0.0400551919756498,1,77.48,43743,43040,64344,-0.00690013346044303,"23"
"8943458",-0.247154247958641,2,81.31,44349,43280,64703,0.010099866539557,"20"
"8943459",0.63775453446422,5,79.686,44363,43330,64777,0.00834986653955697,"20"
"8943469",-1.19157867712849,1,74.91,44707,43060,64374,0.037279866539557,"23"
"8943470",-0.447877109531786,1,76.91,45044,43280,64706,0.042499866539557,"23"
"8943473",1.97880917546885,2,80.94,44097,43370,64849,-0.00614013346044304,"24"
"8943474",-1.3138477792733,1,75.59,43732,43360,64836,-0.022700133460443,"24"
"8943475",-0.110274914318507,1,77.59,43924,43360,64823,-0.013430133460443,"23"
"8943484",-0.923462762746529,1,75.59,44968,43340,64802,0.035839866539557,"23"
"8943485",-0.97086486666417,4,80.535,43225,43360,64830,-0.046217133460443,"27"
"8943486",-1.00973508427584,9,80.9644444444444,45510,43340,64798,0.061299866539557,"27"
"8943487",-3.96777811154391,3,76.24,43972,43370,64842,-0.011710133460443,"33"
"8943488",0.285218035854347,2,78.645,44749,43330,64786,0.026219866539557,"33"
"8943489",2.26215233784476,3,83.9166666666667,43682,43210,64625,-0.018010133460443,"33"
"8943496",-0.650260779325638,1,79.7,43771,43190,64566,-0.012670133460443,"24"
"8943515",0.195138783485806,8,79.2925,43709,43330,64786,-0.022110133460443,"60"
"8943534",1.34357019403436,5,83.09,43670,43320,64770,-0.023680133460443,"60"
"8943578",0.60131448321246,1,81.48,43859,43350,64808,-0.016070133460443,"23"
"8943587",0.492047922865757,1,80.91,43545,43300,64728,-0.028280133460443,"23"
"8943597",0.360797426391982,1,80.91,43967,43370,64834,-0.011870133460443,"34"
"8943704",0.501355795737703,1,79.86,43957,43360,64822,-0.011890133460443,"60"
"8943735",-2.27658882319931,9,76.5111111111111,44412,43210,64608,0.016119866539557,"27"
"8943737",0.541949657645456,1,79.7,44203,43330,64783,0.000789866539556962,"27"
"8943743",1.05184173530566,2,82.5,44354,43350,64817,0.00680986653955697,"27"
"8943752",-0.555173644935633,2,80.655,44094,43360,64822,-0.00552013346044303,"20"
"8943761",-1.63052702712248,1,75,45650,43350,64814,0.067299866539557,"24"
"8943766",0.740185149399799,1,81.59,43762,43180,64555,-0.012670133460443,"23"
"8943801",0.922163115735857,11,83.0481818181818,42789,43360,64825,-0.066410133460443,"38"
"8943802",-0.251388011664078,5,80.812,46336,43370,64851,0.098099866539557,"38"
"8943803",-1.24716268652732,3,76.8166666666667,45343,43160,64533,0.062199866539557,"38"
"8943805",-4.13821599010022,2,71.93,45145,43370,64836,0.042959866539557,"22"
"8943829",0.603095559196485,2,79.86,44163,43350,64811,-0.00203013346044303,"20"
"8943836",1.80018151747251,1,83.61,43727,43330,64788,-0.021430133460443,"28"
"8943837",-0.747327235039237,2,77.385,44921,43330,64780,0.034459866539557,"28"
"8943880",-1.7454501686244,2,76.38,43920,43340,64804,-0.012990133460443,"27"
"8943882",-0.0527781829812689,3,81,43707,43340,64806,-0.022870133460443,"27"
"8943892",-1.41695301454425,5,80.154,44178,43350,64814,-0.00127013346044304,"27"
"8943894",-1.75747985009293,6,76.7983333333333,43859,43240,64646,-0.011040133460443,"27"
"8943897",0.976611441969972,7,82.4042857142857,43770,43180,64554,-0.012520133460443,"27"
"8981002",0.994671137722362,7,79.9514285714286,43919,43340,64803,-0.013070133460443,"27"
"8981005",1.58736028233052,6,83.6,43995,43340,64793,-0.00918013346044303,"27"
"8981007",1.11448305783034,4,82.8275,43674,43370,64848,-0.025810133460443,"27"
"8981009",-0.131021549162349,7,78.5214285714286,44081,43290,64720,-0.00288013346044304,"27"
"8981012",-0.271842773201855,1,78.43,44255,43330,64780,0.00332986653955696,"27"
"8981018",1.45680999243492,3,80.5933333333333,44275,43350,64814,0.00330986653955696,"26"
"8981020",0.406204530098839,1,81.92,43977,43370,64847,-0.011700133460443,"26"
"8981021",-0.612695640164277,1,79.86,44191,43290,64717,0.00228986653955696,"26"
"8981024",-0.939208807159252,2,76.925,44251,43350,64815,0.00205986653955696,"27"
"8981025",1.96648825937051,7,83.79,43973,43310,64753,-0.00885013346044303,"27"
"8981026",0.961441688238643,2,80.24,44231,43360,64832,0.000559866539556968,"27"
"8981029",0.145454500843205,1,79,44245,43370,64846,0.000829866539556967,"20"
"8981030",1.29749519688924,1,83.86,44038,43350,64810,-0.00766013346044304,"20"
"8981031",1.73938137295199,3,83.8433333333333,43985,43320,64759,-0.00869013346044303,"26"
"8981033",0.473540808752834,1,81.92,44329,43370,64847,0.00467986653955697,"26"
"8981036",-1.4139308065008,2,76.385,44118,43360,64834,-0.00480013346044304,"26"
"8981038",2.49268748446246,6,84.6183333333333,43293,43360,64828,-0.042967133460443,"38"
"8981046",-0.653520923483577,2,80.425,43799,43280,64703,-0.015620133460443,"61"
"8981047",-1.68470401542324,4,79.75,43794,43300,64744,-0.017000133460443,"61"
"8981050",0.556324288891745,2,79.425,43881,43280,64720,-0.012060133460443,"61"
"8981090",-1.34581609988367,4,79.865,43455,43290,64718,-0.032085133460443,"60"
"8981092",-0.561094665538437,5,78.35,43736,43290,64731,-0.019300133460443,"60"
"8981095",-0.292154529687705,3,78.1533333333333,43782,43330,64780,-0.018660133460443,"60"
"8981096",-0.955089511879697,4,77.8425,44170,43230,64625,0.00416986653955696,"60"
"8981120",-0.114506326115005,4,78.5125,45868,43280,64708,0.080899866539557,"61"
"8981147",0.918948096534891,3,79.9533333333333,44190,43350,64822,-0.000930133460443038,"60"
"8981156",0.0209922734538643,3,81.58,43772,43330,64791,-0.019410133460443,"61"
"8981163",-0.0013444733393677,2,78.455,43244,42770,63923,-0.017620133460443,"61"
"8981178",1.33255518261542,1,83.91,42230,42430,63493,-0.049493133460443,"60"
"8981180",0.882747965688762,2,82.76,43307,43270,64695,-0.038127133460443,"60"
"8981185",-0.152845913934049,4,78.35,43853,43250,64671,-0.011880133460443,"61"
"8981195",-0.153226098761238,3,81.5366666666667,44672,43310,64759,0.023529866539557,"61"
"8981196",-0.242071416958574,5,81.368,44998,43200,64597,0.044099866539557,"61"
"8981198",0.442927623521773,2,81.67,44165,43350,64810,-0.00192013346044304,"60"
"8981199",-1.20301171419103,5,80.16,43650,43270,64694,-0.022140133460443,"60"
"8981207",-1.2636756293667,2,76.91,45448,43310,64753,0.059959866539557,"61"
"8981208",-0.796051125101563,3,80.2533333333333,45276,43230,64633,0.055779866539557,"61"
"8981209",0.604372513915117,4,82.13,45600,43220,64624,0.071199866539557,"61"
"8981214",-0.79137821383416,6,78.0433333333333,44238,43330,64784,0.00252986653955697,"61"
"8981220",0.477324977345574,8,80.44625,43818,43350,64815,-0.018190133460443,"60"
"8981224",0.512677048665297,2,79.145,43493,43080,64410,-0.020610133460443,"60"
"8981243",1.38184862361452,5,82.704,44274,43300,64744,0.00533986653955697,"33"
"8981248",0.00903002943237614,3,81.6466666666667,43772,43380,64862,-0.021680133460443,"27"
"8981253",0.574449903804284,1,79.48,44302,43340,64800,0.00488986653955697,"27"
"8981264",-1.65115956854075,2,76.09,44122,43330,64783,-0.00295013346044304,"27"
"8981265",0.381433134910707,1,81.86,44461,43370,64842,0.011059866539557,"27"
"8981266",-1.4175707021035,1,75.92,44847,43310,64756,0.031639866539557,"27"
"8981267",0.904811502255557,8,79.79375,44254,43360,64825,0.00179986653955697,"27"
"8981268",-0.0115321826332789,4,81.155,43811,43340,64793,-0.017770133460443,"27"
"8981270",0.359436992648369,6,81.8066666666667,44181,43360,64826,-0.00160013346044303,"27"
"8981272",-0.331217561748005,6,81.405,43948,43290,64717,-0.00900013346044303,"27"
"8981273",1.33432591518007,2,82.795,43635,43300,64737,-0.024250133460443,"27"
"8981274",0.717753700671534,7,80.0457142857143,44982,43360,64833,0.035609866539557,"27"
"8981276",-0.383598549340771,11,78.3427272727273,44275,43350,64811,0.00330986653955696,"27"
"8981277",0.589385996344093,1,79.7,43896,43290,64716,-0.011450133460443,"27"
"8981278",-2.39496760747442,12,76.6025,44119,43210,64606,0.00249986653955696,"27"
"8981279",-1.16745956184488,3,80.1033333333333,43859,43370,64841,-0.017060133460443,"27"
"8981280",2.19267903347481,3,81.4366666666667,44056,43040,64331,0.00802986653955697,"27"
"8981281",0.598415768183834,4,79.35,44074,43290,64727,-0.00353013346044304,"27"
"8981284",-0.571005058974558,1,77.91,44149,43380,64853,-0.00395013346044303,"27"
"8981289",-1.18035418385334,3,77.1466666666667,44037,43260,64670,-0.00345013346044303,"27"
"8981290",-0.657883892893359,2,80.305,44893,43370,64845,0.030999866539557,"27"
"8981293",-0.534166505316862,1,77.48,44717,43250,64663,0.028569866539557,"27"
"8981296",0.967156355035467,1,80.43,44542,43370,64853,0.014479866539557,"27"
"8981310",1.18300289680197,1,79.7,43799,43350,64820,-0.019130133460443,"24"
