"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8917840",0.0953108668005453,1,19.69,43532,43280,64709,-0.0281163197905429,"24"
"8917841",-0.100297511945848,1,19.32,44162,43310,64764,-0.000406319790542911,"24"
"8917923",0.609334930644038,1,20.11,44248,43200,64599,0.00900368020945709,"35"
"8917927",-0.579427580099498,2,18.99,44100,43340,64792,-0.00429631979054291,"23"
"8917929",-0.742506963588715,2,18.675,44215,43330,64788,0.00131368020945709,"24"
"8917939",-0.0562714321657327,1,19.59,43811,43350,64811,-0.0183863197905429,"34"
"8917940",-0.782283931737989,2,18.825,44406,43350,64817,0.00918368020945709,"34"
"8917941",-0.271536173731113,1,19.27,44148,43290,64714,0.000373680209457092,"34"
"8917944",0.915856327404728,1,20.52,43687,43030,64364,-0.00917631979054291,"34"
"8917945",0.26882464615336,1,19.93,43832,43340,64803,-0.0171563197905429,"34"
"8917946",1.45184039333826,3,21.0266666666667,45378,43300,64739,0.0571536802094571,"34"
"8917953",-0.212998785558383,1,19.34,43636,43340,64795,-0.0259163197905429,"23"
"8917954",1.20641669774503,2,20.745,44408,43270,64706,0.0129736802094571,"23"
"8917961",1.52782140620852,2,21.185,44016,43170,64553,-0.000486319790542908,"34"
"8917962",-1.67043954143029,1,17.71,47631,43310,64756,0.161703680209457,"34"
"8917965",-0.297038117870199,1,19.25,43890,43270,64711,-0.0111863197905429,"34"
"8917967",-0.0703256356877486,1,19.6,43873,43120,64474,-0.00469631979054291,"34"
"8917968",0.201468793285857,1,19.87,43839,43200,64601,-0.0102463197905429,"34"
"8917977",0.452488123270785,1,20,44094,43340,64802,-0.00481631979054291,"24"
"8934027",-0.137294393732494,4,19.375,42570,42450,63467,-0.0343083197905429,"26"
"8934028",0.0586491637438997,2,19.52,44026,43320,64761,-0.00686631979054291,"28"
"8934039",-0.0262942012243651,1,19.33,45535,43130,64476,0.0729036802094571,"24"
"8934042",-0.228557312324355,1,19.36,44624,43310,64757,0.0213336802094571,"35"
"8934046",-1.71455313713292,1,17.72,44805,43310,64758,0.0296736802094571,"35"
"8934055",0.613259577447377,7,20.4057142857143,43922,43330,64788,-0.0123963197905429,"60"
"8934058",0.235419005507502,1,19.88,44287,43350,64805,0.00398368020945709,"27"
"8934059",0.260516739723685,1,19.74,46426,43000,64287,0.121203680209457,"27"
"8934062",-0.438557731044526,2,19.065,44315,43330,64783,0.00603368020945709,"27"
"8934064",0.300519832897047,1,19.81,44321,43360,64829,0.00478368020945709,"27"
"8934066",0.268610479844176,8,19.88875,44702,43380,64863,0.0215336802094571,"27"
"8934069",-0.040033235170194,3,19.6266666666667,42752,42790,63962,-0.0416993197905429,"27"
"8934071",0.493740687828621,3,20.03,44588,43340,64809,0.0181036802094571,"27"
"8934072",-0.857937545223989,4,18.65,45683,43360,64832,0.0682036802094571,"27"
"8934077",0.237220933296127,1,19.77,44161,43380,64853,-0.00337631979054291,"27"
"8934087",-0.853026882967921,2,18.575,44202,43380,64856,-0.00154631979054291,"30"
"8934089",0.694728158718906,1,20.39,43893,43340,64803,-0.0143263197905429,"27"
"8934090",0.686317134338542,2,20.295,43754,43380,64854,-0.0223663197905429,"27"
"8934095",-2.69413167940578,2,16.71,41455,41460,61969,-0.0399258297905429,"26"
"8934163",-1.33543631920346,5,18.052,43821,43340,64797,-0.0173363197905429,"61"
"8934215",-0.269020492027702,1,19.21,43579,43290,64726,-0.0265763197905429,"24"
"8934217",0.841131536791833,2,20.18,46988,43320,64779,0.130903680209457,"26"
"8934219",-2.0822757696827,1,17.16,44114,43340,64798,-0.00378631979054291,"26"
"8934224",-0.130736360107586,1,19.13,46902,43320,64775,0.127103680209457,"26"
"8934225",0.22630415480229,2,19.725,43919,42820,64018,0.0119536802094571,"26"
"8934227",0.652177299214468,4,20.235,45055,43240,64655,0.0447836802094571,"38"
"8934228",0.651376940690524,4,20.2125,45510,43290,64726,0.0635036802094571,"38"
"8934231",0.161697428090351,1,19.69,44077,43350,64813,-0.00603631979054291,"24"
"8934236",-1.19241771617722,1,18.21,43855,43320,64776,-0.0151663197905429,"23"
"8934241",-0.709183155391863,1,18.69,44065,43320,64771,-0.00535631979054291,"35"
"8934266",0.0729159135256087,1,19.42,44291,43310,64754,0.00577368020945709,"33"
"8934267",-0.362574730670629,1,18.88,46481,43220,64626,0.112303680209457,"33"
"8934271",-0.367455011973636,4,19.035,44298,43350,64808,0.00445368020945709,"33"
"8934272",-0.674592480288155,3,18.77,43970,43360,64828,-0.0114763197905429,"33"
"8934273",0.30990360076771,3,19.8266666666667,44084,43320,64772,-0.00446631979054291,"33"
"8934274",-1.18749758487376,2,18.1,44936,43340,64793,0.0345736802094571,"33"
"8934276",0.103823822201631,4,19.5825,44497,43350,64814,0.0134036802094571,"33"
"8934278",0.165654261642306,2,19.775,43229,43340,64800,-0.0450183197905429,"33"
"8934283",0.74041300372543,1,20.23,43730,43330,64792,-0.0214663197905429,"33"
"8934284",0.563936891157998,1,20.01,44578,43310,64744,0.0194736802094571,"33"
"8934285",-0.0937539017109777,1,19.34,43892,43330,64774,-0.0134763197905429,"33"
"8934287",0.184473951654646,3,19.6133333333333,43842,43130,64465,-0.00652631979054291,"33"
"8934301",-1.38044823270451,1,17.97,44033,43390,64867,-0.00977631979054291,"27"
"8934302",-0.564610281893971,1,18.83,43820,43360,64821,-0.0183063197905429,"27"
"8934304",-0.447321499084789,7,19.1542857142857,44177,43370,64841,-0.00222631979054291,"27"
"8934311",-0.854964100826713,2,18.635,44148,43380,64855,-0.00400631979054291,"27"
"8934313",1.01636493113463,1,20.55,44293,43370,64843,0.00305368020945709,"27"
"8934329",0.786884266796396,5,20.344,44367,43370,64847,0.00643368020945709,"27"
"8934333",0.481704695227432,2,20.05,44077,43360,64830,-0.00657631979054291,"28"
"8934338",0.111388587301145,8,19.82,43661,43200,64593,-0.0185563197905429,"38"
"8934339",0.5819078871171,9,20.3266666666667,45792,43350,64822,0.0737036802094571,"38"
"8934343",-0.0942539819252365,1,19.52,44524,43360,64828,0.0143536802094571,"38"
"8934353",0.434211983954309,2,19.84,44047,43360,64822,-0.00771631979054291,"33"
"8934354",-0.273751617601369,2,19.18,43989,43320,64761,-0.00851631979054291,"28"
"8934355",0.590353791674738,3,20.01,44356,43360,64834,0.00626368020945709,"28"
"8934364",0.137100750499054,1,19.58,44069,43360,64818,-0.00666631979054291,"27"
"8934368",-0.714836679087303,2,18.895,43641,43260,64674,-0.0221463197905429,"27"
"8934369",0.361399986237228,2,19.97,43954,43380,64860,-0.0132263197905429,"27"
"8934373",1.11411271961208,2,20.685,44504,43370,64848,0.0127436802094571,"27"
"8934374",0.483592935545646,3,20.1033333333333,44255,43360,64818,0.00202368020945709,"27"
"8934375",-0.431563826009879,1,19.12,44128,43350,64822,-0.00385631979054291,"27"
"8934376",-0.605228631620039,1,18.85,44311,43370,64846,0.00390368020945709,"27"
"8934380",0.436057572613797,1,19.83,44150,43310,64750,-0.000546319790542905,"26"
"8934400",-0.693129790085518,1,18.96,44160,43370,64849,-0.00327631979054291,"22"
"8934401",0.291810649265789,1,19.69,44289,43310,64755,0.00568368020945709,"33"
"8934402",-0.0976677279401572,1,19.57,44075,43360,64824,-0.00658631979054291,"34"
"8934403",0.500612978352921,1,20.11,43627,43320,64768,-0.0255963197905429,"34"
"8934404",-0.424102131770942,1,19.03,44623,43310,64748,0.0214536802094571,"34"
"8934405",-0.774887968252768,2,18.905,44031,43300,64734,-0.00572631979054291,"34"
"8934406",0.673710378674333,1,20.29,43700,43340,64797,-0.0231663197905429,"34"
"8934413",0.391400321941461,1,19.99,43840,43330,64781,-0.0160763197905429,"34"
"8934414",0.145393175583676,1,19.63,44536,43340,64792,0.0160536802094571,"34"
"8934426",0.65344615430431,2,20.265,43592,43360,64825,-0.0289663197905429,"34"
"8934451",0.228529168632942,1,19.7,44250,43370,64842,0.00112368020945709,"22"
"8934458",-0.831931572374598,1,18.4,45160,43370,64844,0.0434336802094571,"26"
"8934459",0.481497531482323,1,19.84,47079,43350,64811,0.134003680209457,"26"
"8934460",-0.395159251594828,4,19.1625,44102,43340,64803,-0.00453631979054291,"26"
"8934471",-0.42924172460014,2,19.04,44487,43370,64838,0.0122836802094571,"24"
"8934472",0.254083530602195,2,19.725,45773,43320,64770,0.0745036802094571,"24"
"8934473",-0.0909881094402029,1,19.48,44805,43350,64810,0.0279836802094571,"24"
"8934474",0.0779293726725509,3,19.54,44519,43250,64657,0.0194536802094571,"24"
"8934475",0.000217278345209417,1,19.4,44585,43350,64812,0.0177136802094571,"24"
"8934484",0.119884304431448,1,19.73,43672,43360,64831,-0.0255063197905429,"23"
"8934497",0.435849561570254,5,19.914,43689,43300,64737,-0.0217563197905429,"26"
"8934499",-0.68005122869624,1,18.6,48280,43310,64751,0.192003680209457,"26"
"8934514",0.413922890681547,1,19.97,44164,43370,64852,-0.00314631979054291,"23"
"8934525",0.716380060237065,3,20.3966666666667,44660,43250,64664,0.0258436802094571,"22"
"8934526",1.08032111121075,2,20.74,44035,43340,64800,-0.00752631979054291,"22"
"8934527",-0.0934044317494927,3,19.5033333333333,44901,43290,64728,0.0352536802094571,"22"
"8934529",0.85265777607562,2,20.515,44908,43310,64758,0.0346836802094571,"22"
"8934531",0.825081732935087,2,20.405,43679,43350,64808,-0.0244463197905429,"22"
"8934532",-0.61794512734745,3,19.04,43530,43330,64792,-0.0307833197905429,"38"
"8934547",0.247584094141758,3,19.8966666666667,43052,42810,63913,-0.0282463197905429,"27"
"8934559",0.249086611580109,2,19.84,43899,43340,64798,-0.0139063197905429,"26"
"8934577",-1.33400021093161,1,18.16,44766,43330,64793,0.0268236802094571,"34"
"8934596",0.968117811212049,3,20.6,44010,43380,64852,-0.0103263197905429,"38"
"8934600",-0.0727820011446449,5,19.404,48010,43280,64707,0.180903680209457,"26"
"8934801",0.290998337660986,1,19.76,43757,43360,64838,-0.0216063197905429,"28"
"8934805",0.459523931185006,1,19.82,44915,43300,64741,0.0353536802094571,"28"
"8934808",-0.27263519088499,1,19.42,43658,43350,64806,-0.0253363197905429,"24"
"8934811",0.640033375233288,1,20.36,44221,43330,64786,0.00156368020945709,"34"
"8934820",-0.0374172638348284,1,19.53,44293,43270,64701,0.00771368020945709,"34"
"8934854",0.485706444118742,1,19.83,44111,43340,64806,-0.00417631979054291,"26"
"8934855",0.0920434144924202,1,19.54,43499,43350,64804,-0.0327773197905429,"26"
"8934858",-0.370891808095005,1,19.23,43632,43310,64756,-0.0250363197905429,"34"
"8934860",-0.347019099260952,1,19.31,43577,43320,64768,-0.0279463197905429,"34"
"8934875",-0.0554263398407661,1,19.22,49728,43200,64587,0.265403680209457,"24"
"8934880",0.784628956987637,1,20.37,42944,42710,63847,-0.0290463197905429,"34"
"8934883",-1.85433539567296,1,17.52,46055,43260,64685,0.0904036802094571,"24"
"8934884",-1.48748478575235,1,17.99,44434,43320,64768,0.0120236802094571,"23"
"8934887",0.216506990132844,2,19.65,44286,43240,64630,0.00922368020945709,"33"
"8934888",-0.505772299029826,2,18.925,44253,43340,64801,0.00263368020945709,"33"
"8934889",0.029191033185391,1,19.41,44186,43330,64773,0.000153680209457094,"33"
"8934890",0.562050100830652,2,20.1,43936,43350,64813,-0.0125663197905429,"33"
"8934893",0.820911482258882,2,20.32,44086,43360,64825,-0.00591631979054291,"27"
"8934895",0.245644296450027,2,19.75,44127,43370,64848,-0.00472631979054291,"27"
"8934899",-0.879198402118297,5,18.584,44109,43310,64759,-0.00285631979054291,"20"
"8939020",-1.05024625740314,5,18.464,43512,43290,64714,-0.0293063197905429,"61"
"8939024",0.846022093897118,1,20.34,44247,43360,64835,0.00119368020945709,"27"
"8939029",0.566889125589085,1,20.1,43827,43340,64799,-0.0172963197905429,"33"
"8939031",-0.506798703866291,4,19.0025,43949,43280,64708,-0.00855631979054291,"33"
"8939034",-0.515771536327484,5,19.022,44399,43360,64826,0.00868368020945709,"27"
"8939037",0.496680385842368,2,20.06,43622,43360,64824,-0.0276163197905429,"26"
"8939038",-0.494384397054638,5,19.038,45245,43350,64818,0.0481836802094571,"26"
"8939052",0.878379068693567,6,20.425,44070,43340,64808,-0.00610631979054291,"27"
"8939067",0.977783326157357,1,20.47,44496,43310,64747,0.0155536802094571,"33"
"8939070",-0.831885206652778,1,18.58,44288,43340,64802,0.00418368020945709,"33"
"8939076",0.221498774229142,1,19.8,43986,43370,64843,-0.0111463197905429,"27"
"8939085",0.75596290540224,4,20.47,44170,43370,64851,-0.00285631979054291,"27"
"8939086",0.602605023730005,12,20.2308333333333,45151,43330,64791,0.0447736802094571,"27"
"8939093",1.45530779702285,1,21.19,44403,43230,64630,0.0149436802094571,"38"
"8939095",-0.295253563972103,2,19.235,45785,43360,64831,0.0731036802094571,"38"
"8939097",-0.818017341852062,4,18.7525,45391,43350,64810,0.0554036802094571,"38"
"8939101",0.601602977169486,5,20.188,44037,43370,64848,-0.00900631979054291,"27"
"8939106",-0.51287990208625,1,19.04,43947,43300,64742,-0.00984631979054291,"20"
"8939118",0.24312793283419,2,19.81,43605,43370,64850,-0.0291063197905429,"38"
"8939119",-1.22164302369644,4,18.575,43428,43350,64805,-0.0360423197905429,"38"
"8939121",-0.546600816517819,1,18.73,44528,43370,64846,0.0139036802094571,"26"
"8939122",1.33789771702375,2,20.805,43831,43360,64834,-0.0180463197905429,"26"
"8939124",0.738134673179683,1,20.13,44488,43350,64815,0.0130436802094571,"26"
"8939125",-0.790150429302785,5,18.668,44007,43350,64808,-0.00908631979054291,"26"
"8939139",-0.939347238663784,1,18.63,44522,43360,64836,0.0141036802094571,"38"
"8939150",0.349570296897863,1,19.73,44083,43220,64612,0.000613680209457089,"26"
"8939151",-0.143034041164891,1,19.31,43697,43300,64738,-0.0213763197905429,"26"
"8939157",-0.806751684254591,3,18.65,44526,43370,64838,0.0141336802094571,"27"
"8939158",1.54079521512438,1,21.1,43945,43360,64822,-0.0125063197905429,"27"
"8939159",1.36152929316146,2,20.805,43704,43130,64485,-0.0131063197905429,"20"
"8939163",0.301671943486159,4,19.695,44282,43350,64807,0.00365368020945709,"28"
"8939164",-1.12636898296255,1,18.1,46759,43350,64813,0.119003680209457,"28"
"8939175",0.165701091060884,2,19.55,44153,43370,64844,-0.00347631979054291,"20"
"8939180",0.962780909054203,4,20.5275,44285,43380,64856,0.00234368020945709,"27"
"8939181",-0.0456737627096251,2,19.435,44013,43370,64848,-0.0100463197905429,"27"
"8939184",-0.598435926895605,1,18.87,45643,43360,64836,0.0663036802094571,"22"
"8939195",0.0622938668390926,2,19.63,43967,43350,64811,-0.0111963197905429,"27"
"8939196",0.211884918468638,7,19.99,43998,43350,64813,-0.00959631979054291,"27"
"8939197",-0.392313236396355,4,19.1025,44044,43380,64857,-0.00896631979054291,"27"
"8939199",-0.551574865133399,8,19.17125,43619,43370,64845,-0.0283163197905429,"27"
"8939278",-2.85234148283566,4,16.5725,44568,43340,64796,0.0175136802094571,"61"
"8939293",-1.53279133811396,5,17.956,44150,43340,64798,-0.00198631979054291,"61"
"8939339",-0.746054848489228,2,18.61,44010,43340,64801,-0.00882631979054291,"33"
"8939340",-0.673790953014744,2,18.835,43915,43250,64666,-0.00888631979054291,"33"
"8939341",0.530553604883395,4,20.09,43917,43360,64834,-0.0141163197905429,"33"
"8939342",-0.857120347488299,2,18.485,44416,43330,64789,0.0105336802094571,"33"
"8939344",1.73035632375576,1,21.37,44068,43160,64530,0.00259368020945709,"27"
"8939352",0.28798887732349,6,19.7566666666667,44890,43320,64758,0.0334636802094571,"27"
"8939353",0.367973724975325,3,19.9466666666667,43810,43370,64852,-0.0196363197905429,"27"
"8939359",0.345284846288559,1,20.06,44012,43370,64838,-0.00982631979054291,"27"
"8939360",0.814148738194821,1,20.39,44460,43350,64814,0.0116936802094571,"27"
"8939364",1.0320309128003,3,20.3833333333333,46652,43300,64745,0.116403680209457,"33"
"8939366",-0.627173198842716,2,18.78,44146,43320,64774,-0.00158631979054291,"33"
"8939368",-0.785571891013008,4,18.7,44307,43350,64812,0.00466368020945709,"33"
"8939369",-1.1093294825711,1,18.28,43731,43330,64776,-0.0209863197905429,"33"
"8939370",0.19345355936129,1,19.64,43885,43280,64711,-0.0117463197905429,"33"
"8939371",-0.00728707160226236,1,19.46,44537,43340,64805,0.0156536802094571,"33"
"8939372",-0.582400902826391,2,18.89,43654,43330,64770,-0.0245663197905429,"33"
"8939373",0.330855375088029,2,19.73,44102,43340,64797,-0.00442631979054291,"33"
"8939374",-0.338206201309102,2,19.165,43934,43320,64767,-0.0112363197905429,"33"
"8939375",0.348415719096281,4,19.975,43850,43310,64750,-0.0146163197905429,"33"
"8939376",0.755642834164343,1,20.22,44189,43250,64656,0.00406368020945709,"33"
"8939377",0.966172498696431,1,20.35,44568,43360,64828,0.0163836802094571,"33"
"8939378",-0.199807121536138,1,19.22,44204,43310,64752,0.00173368020945709,"33"
"8939379",0.376962471342455,2,19.875,43507,43270,64694,-0.0290163197905429,"33"
"8939381",0.324133026455266,4,19.7825,44382,43270,64696,0.0118736802094571,"33"
"8939383",0.462716925349536,1,19.92,44204,43300,64736,0.00241368020945709,"33"
"8939391",-0.553027382577478,3,19.1566666666667,43885,43370,64835,-0.0156963197905429,"27"
"8939392",-0.53629736816208,3,18.8933333333333,44346,43340,64800,0.00700368020945709,"28"
"8939395",-0.905245758032597,7,18.5542857142857,44004,43080,64419,0.00347368020945709,"61"
"8939419",0.0307758515063626,1,19.55,43960,43360,64825,-0.0118663197905429,"24"
"8939431",0.480325517516682,7,19.8028571428571,48705,43310,64757,0.211603680209457,"26"
"8939442",-0.0352877144617087,1,19.39,43217,43320,64774,-0.0449083197905429,"24"
"8939451",-0.478047766257412,1,18.87,45957,43300,64743,0.0840036802094571,"35"
"8939460",0.86631213158672,1,20.51,43861,43290,64723,-0.0133163197905429,"24"
"8939475",0.617665813852194,2,20.205,43942,43330,64780,-0.0113863197905429,"24"
"8939491",0.712239255607767,1,20.2,44215,43370,64845,-0.00060631979054291,"20"
"8939492",0.662437071997959,1,20.06,44349,43350,64808,0.00683368020945709,"20"
"8939494",-0.441411295244395,1,18.91,44074,43330,64775,-0.00499631979054291,"20"
"8939519",1.08334213366177,3,20.7566666666667,43865,43310,64753,-0.0140463197905429,"26"
"8939521",0.243654999455861,1,19.72,44113,43350,64815,-0.00439631979054291,"26"
"8939533",0.489791493012298,2,19.95,44252,43380,64859,0.000723680209457095,"20"
"8939534",0.595454873834468,6,20.275,44060,43360,64820,-0.00705631979054291,"27"
"8939535",0.345884492437299,6,20.0183333333333,44279,43390,64867,0.00170368020945709,"27"
"8939538",0.0890800903184865,6,19.7266666666667,44118,43360,64821,-0.00450631979054291,"27"
"8939539",0.776082104400748,1,20.3,43850,43320,64759,-0.0150063197905429,"27"
"8939542",0.368821071368894,3,19.8066666666667,44126,43350,64814,-0.00388631979054291,"28"
"8939544",0.382263444064139,1,20.08,43872,43320,64768,-0.0142763197905429,"24"
"8939551",-0.221332813426174,1,19.49,44542,43350,64817,0.0154736802094571,"22"
"8939561",-0.560776813500081,1,18.9,43707,43370,64836,-0.0240863197905429,"20"
"8939562",-0.493991265457067,1,18.86,44636,43320,64769,0.0214836802094571,"20"
"8939574",-0.270294254381191,2,19.11,44090,43350,64816,-0.00557631979054291,"28"
"8939578",1.10184661455397,2,20.65,45399,43340,64803,0.0558936802094571,"27"
"8939582",0.0437994775933408,3,19.6833333333333,45833,43170,64541,0.0847036802094571,"38"
"8939584",1.20877840799693,1,20.75,43978,43320,64758,-0.00901631979054291,"27"
"8939595",-0.853242713377132,4,18.6925,43983,43340,64800,-0.0100163197905429,"20"
"8939602",0.158968156053302,2,19.685,44943,43370,64843,0.0333336802094571,"27"
"8939603",0.034243102918889,1,19.48,44605,43380,64863,0.0170336802094571,"27"
"8939605",0.00146537721536949,1,19.57,43970,43370,64854,-0.0121863197905429,"27"
"8939607",0.862912019459751,2,20.425,46308,43350,64819,0.0978036802094571,"27"
"8939608",-1.29121875974102,5,18.32,44085,43340,64793,-0.00511631979054291,"27"
"8939611",-0.228854746236547,1,19.21,44109,43340,64800,-0.00409631979054291,"26"
"8939615",-0.106336679099869,1,19.32,44783,43350,64821,0.0266636802094571,"28"
"8939617",0.237886959319603,3,19.6833333333333,44216,43320,64766,0.00178368020945709,"28"
"8939619",0.360909512685231,2,19.935,44725,43360,64829,0.0236436802094571,"27"
"8939629",-0.594019779841458,1,18.92,44039,43370,64844,-0.00869631979054291,"27"
"8939630",0.149604021632768,1,19.7,44882,43360,64821,0.0312136802094571,"27"
"8939684",1.13900168327036,3,21.0133333333333,44079,43300,64736,-0.00348631979054291,"60"
"8939704",0.594744708053224,1,19.92,47814,43330,64781,0.169303680209457,"28"
"8939705",0.35834888092211,1,19.71,44735,43350,64807,0.0248136802094571,"28"
"8939733",0.49480253477663,6,20.1433333333333,44254,43360,64832,0.00164368020945709,"27"
"8939736",-1.39633630632265,1,17.98,43916,43320,64763,-0.0119763197905429,"33"
"8939737",0.14132668616305,1,19.63,44017,43350,64812,-0.00882631979054291,"33"
"8939745",-1.49451833270722,3,18.0533333333333,43837,43360,64835,-0.0178963197905429,"27"
"8939746",1.08325587994792,2,20.71,43985,43370,64842,-0.0112163197905429,"27"
"8939747",0.106561580507589,5,19.67,43781,43320,64769,-0.0185163197905429,"27"
"8939749",-0.521439552257692,3,19.0833333333333,45410,43340,64807,0.0564136802094571,"27"
"8939750",0.209801990534213,4,19.6875,43965,43270,64692,-0.00749631979054291,"27"
"8939759",0.842051771690792,1,20.43,44775,43360,64832,0.0259436802094571,"35"
"8939762",-0.144631432428229,2,19.415,43913,43380,64867,-0.0152863197905429,"27"
"8939763",-0.200664810338631,2,19.31,44459,43360,64835,0.0111036802094571,"27"
"8939764",0.109945852904577,7,19.8628571428571,45013,43360,64825,0.0372636802094571,"27"
"8939768",-0.0475997824178235,5,19.538,43791,43330,64783,-0.0183563197905429,"27"
"8939796",-0.282966069806488,8,19.2475,44484,43340,64806,0.0133036802094571,"61"
"8939807",-1.876743679589,1,17.62,44046,43370,64836,-0.00826631979054291,"22"
"8939819",-0.0898845220658852,1,19.44,43837,43160,64526,-0.00843631979054291,"23"
"8939824",0.292229342777195,2,19.845,43951,43330,64781,-0.0109963197905429,"24"
"8939836",0.368396329940202,1,20.13,43829,43280,64708,-0.0142863197905429,"34"
"8939858",0.735062668122246,1,20.39,44089,43330,64786,-0.00465631979054291,"34"
"8939860",-0.150484269864597,1,19.47,43620,43070,64410,-0.0142563197905429,"34"
"8939874",-0.739838363413947,1,18.76,43951,43330,64781,-0.0108963197905429,"23"
"8939890",0.484632394905393,1,19.93,46333,43310,64756,0.101103680209457,"35"
"8939897",-0.656135131856312,3,18.89,43966,43370,64839,-0.0120063197905429,"27"
"8939898",0.840235547188685,1,20.37,43798,43370,64834,-0.0197563197905429,"27"
"8939899",0.244676532223598,4,19.8075,43820,43370,64846,-0.0190263197905429,"27"
"8939906",0.571793507863387,9,20.5277777777778,43411,43330,64790,-0.0362113197905429,"60"
"8939915",0.234466227639524,6,20.105,43971,43310,64759,-0.00914631979054291,"60"
"8939916",1.3543313535072,8,21.20625,44351,43340,64803,0.00717368020945709,"60"
"8939932",0.249013669061253,4,20.1125,43903,43280,64718,-0.0110563197905429,"60"
"8939933",0.214661559691992,3,20.15,43346,43340,64807,-0.0397439197905429,"60"
"8943009",-1.04044200571968,4,18.515,43858,43360,64819,-0.0164963197905429,"27"
"8943012",0.534899982031649,14,20.1721428571429,46472,43340,64809,0.105903680209457,"38"
"8943013",0.339899531071993,2,19.89,45290,43340,64789,0.0512136802094571,"38"
"8943014",0.183440781556812,2,19.77,43986,43360,64836,-0.0109463197905429,"38"
"8943023",-0.613901030157307,4,18.8775,44549,43330,64774,0.0171336802094571,"27"
"8943025",0.767347852027608,2,20.395,44004,43360,64836,-0.0101263197905429,"27"
"8943039",0.00533343536814116,7,19.6828571428571,44228,43370,64839,0.000143680209457091,"26"
"8943043",-0.505488507705455,1,19.04,44646,43360,64820,0.0202336802094571,"27"
"8943053",-0.225419545232331,1,19.35,43358,42770,63955,-0.0120163197905429,"35"
"8943064",0.116512646694338,10,19.636,44522,43330,64788,0.0154936802094571,"28"
"8943066",0.281272639677645,5,19.894,43208,42950,64217,-0.0278763197905429,"38"
"8943067",0.62605875405437,4,20.11,47040,43350,64818,0.132103680209457,"38"
"8943080",0.0707461518154675,1,19.3,49514,43280,64717,0.250803680209457,"26"
"8943082",-0.2273762148166,1,19.22,44109,43360,64832,-0.00518631979054291,"26"
"8943083",-0.772183569435239,3,18.63,44361,43320,64776,0.00846368020945709,"26"
"8943103",0.977451160413559,4,20.4375,46376,43370,64849,0.100103680209457,"38"
"8943105",0.715454451169243,5,20.304,43592,43360,64836,-0.0292963197905429,"38"
"8943106",0.640181404237795,11,20.3427272727273,43930,43350,64813,-0.0130163197905429,"38"
"8943109",-0.004990982323986,3,19.5,45682,43380,64862,0.0673036802094571,"38"
"8943110",0.00942131770012265,2,19.54,48589,43340,64797,0.204903680209457,"38"
"8943113",-1.11977040091809,1,18.16,44717,43370,64840,0.0229736802094571,"33"
"8943121",0.262504235200219,3,19.86,43856,43350,64807,-0.0161863197905429,"27"
"8943129",0.141851564366479,3,19.58,44273,43370,64840,0.00227368020945709,"26"
"8943135",0.724512476302794,1,20.16,44225,43340,64802,0.00124368020945709,"20"
"8943141",-1.94915299968223,4,17.57,43956,43250,64665,-0.00713631979054291,"20"
"8943142",0.578785217653287,3,20.09,43942,43360,64823,-0.0126563197905429,"20"
"8943143",-0.736951629915361,1,18.67,43817,43360,64826,-0.0184963197905429,"20"
"8943144",-0.413529138732897,1,19,44803,43310,64749,0.0297736802094571,"35"
"8943159",-0.419393003075196,1,19,46479,43310,64753,0.108003680209457,"35"
"8943164",0.570919693790901,2,20.05,45367,43370,64841,0.0533036802094571,"24"
"8943168",0.297737682432845,1,19.76,44797,43350,64810,0.0276336802094571,"28"
"8943263",0.941066484854806,7,20.8371428571429,43274,43340,64800,-0.0429393197905429,"60"
"8943339",0.431561246892068,12,20.2441666666667,43874,43310,64760,-0.0137263197905429,"60"
"8943345",0.932019222441295,4,20.8275,43004,42730,63825,-0.0268263197905429,"60"
"8943402",-1.7870528376902,2,17.8,44100,43360,64821,-0.00531631979054291,"27"
"8943429",-0.988059628428404,1,18.52,43743,43040,64344,-0.00692631979054291,"23"
"8943458",-1.65043369327174,2,17.89,44349,43280,64703,0.0100736802094571,"20"
"8943459",-1.43199300396111,5,18.026,44363,43330,64777,0.00832368020945709,"20"
"8943469",-0.300009644771079,1,19.15,44707,43060,64374,0.0372636802094571,"23"
"8943470",-0.302483958777698,1,19.22,45044,43280,64706,0.0424836802094571,"23"
"8943473",0.787097733004695,2,20.33,44097,43370,64849,-0.00616631979054291,"24"
"8943474",-0.595692192554657,1,18.8,43732,43360,64836,-0.0227263197905429,"24"
"8943475",1.36053072849606,1,20.95,43924,43360,64823,-0.0134463197905429,"23"
"8943484",-0.207381693760344,1,19.18,44968,43340,64802,0.0358136802094571,"23"
"8943485",0.431080113394353,4,20.1375,43225,43360,64830,-0.0462413197905429,"27"
"8943486",-0.304940361168836,9,19.4333333333333,45510,43340,64798,0.0613036802094571,"27"
"8943487",-0.174103741016193,3,19.2933333333333,43972,43370,64842,-0.0117263197905429,"33"
"8943488",-0.149994608738728,2,19.2,44749,43330,64786,0.0261936802094571,"33"
"8943489",0.316257400512507,3,19.7733333333333,43682,43210,64625,-0.0180263197905429,"33"
"8943496",-2.44297977667354,1,17.02,43771,43190,64566,-0.0126863197905429,"24"
"8943515",0.89069386797873,8,20.755,43709,43330,64786,-0.0221363197905429,"60"
