Running from this directory: /cluster/work/simennes/Project_thesis/Project_thesis
Name of job: ind_ens_no
ID of job: 23157421
The job was run on these nodes: idun-06-06
[I 2025-10-28 02:15:39,893] Trial 112 finished with value: 0.09752527463203148 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2647887829696034, 'batch_norm': True, 'lr': 0.0007285158079024468, 'weight_decay': 0.0004991340881048375, 'epochs': 218, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:15:43,086] Trial 113 finished with value: 0.1013965381361124 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.26308321345463936, 'batch_norm': True, 'lr': 0.0006669476592042977, 'weight_decay': 0.00048300533597411957, 'epochs': 304, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:05,393] Trial 114 finished with value: 0.0860298301721744 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.26282820305511917, 'batch_norm': True, 'lr': 0.0007552635428488945, 'weight_decay': 0.0004613524470677015, 'epochs': 224, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:32,300] Trial 115 finished with value: 0.0905858102988596 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2769214393821617, 'batch_norm': True, 'lr': 0.0008589062574341318, 'weight_decay': 0.0006160667127122013, 'epochs': 232, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:35,556] Trial 116 finished with value: 0.10677765756314325 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.21447306464179758, 'batch_norm': True, 'lr': 0.0006323875333414384, 'weight_decay': 0.0003605578306128944, 'epochs': 307, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:38,802] Trial 117 finished with value: 0.09559199142717598 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.1758317021473078, 'batch_norm': True, 'lr': 0.0006239503072537313, 'weight_decay': 0.0002970185677514904, 'epochs': 310, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:41,851] Trial 118 finished with value: 0.050284712012115845 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.3963393294984851, 'batch_norm': False, 'lr': 0.000400634174059574, 'weight_decay': 0.0003748307106360576, 'epochs': 291, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:45,043] Trial 119 finished with value: 0.07940861542552946 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2229314276481505, 'batch_norm': True, 'lr': 0.0006556196781261676, 'weight_decay': 0.00019481293925062342, 'epochs': 302, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:48,388] Trial 120 finished with value: 0.08394575423659718 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.5886122560169824, 'batch_norm': True, 'lr': 0.0005227264745632015, 'weight_decay': 0.0007095772401474297, 'epochs': 321, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:51,580] Trial 121 finished with value: 0.10133063953904144 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.24718580698538836, 'batch_norm': True, 'lr': 0.0007447595113677992, 'weight_decay': 0.0004347988512345392, 'epochs': 305, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:54,800] Trial 122 finished with value: 0.08825435798602745 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2456953902838664, 'batch_norm': True, 'lr': 0.0008891823752500575, 'weight_decay': 0.0008348269814728856, 'epochs': 307, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:17:58,349] Trial 123 finished with value: 0.07995239521464191 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2147421110551582, 'batch_norm': True, 'lr': 0.0005810223957292855, 'weight_decay': 0.0005528269246434004, 'epochs': 345, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:01,348] Trial 124 finished with value: 0.09157653257826527 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.19481628174496374, 'batch_norm': True, 'lr': 0.0007078326021290104, 'weight_decay': 0.00041375674969460044, 'epochs': 282, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:04,731] Trial 125 finished with value: 0.08879744992241875 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.5693644340162879, 'batch_norm': True, 'lr': 0.0008811835939572117, 'weight_decay': 0.00033625640075916555, 'epochs': 328, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:07,802] Trial 126 finished with value: 0.084058122878384 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.23811630199459224, 'batch_norm': True, 'lr': 0.0007796895108081099, 'weight_decay': 0.0002845668035700107, 'epochs': 288, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:10,925] Trial 127 finished with value: 0.09323814165055824 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.25515086831565126, 'batch_norm': True, 'lr': 0.0006290620737346543, 'weight_decay': 0.00021933709650322168, 'epochs': 296, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:14,204] Trial 128 finished with value: -0.009958022082951108 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.21532099981030825, 'batch_norm': True, 'lr': 1.101923891625895e-05, 'weight_decay': 5.737914642676992e-07, 'epochs': 316, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:17,400] Trial 129 finished with value: 0.09322134137564486 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 128]', 'dropout': 0.30526707732086167, 'batch_norm': True, 'lr': 0.0004748011900454971, 'weight_decay': 0.0006228703710793438, 'epochs': 302, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:20,184] Trial 130 finished with value: 0.08998148525064514 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.5494551777651313, 'batch_norm': True, 'lr': 0.0009880983104576654, 'weight_decay': 0.00046128329214095384, 'epochs': 254, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:23,204] Trial 131 finished with value: 0.09478595180515072 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2872533247501184, 'batch_norm': True, 'lr': 0.0007375797490497632, 'weight_decay': 0.000512650794167907, 'epochs': 284, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:26,317] Trial 132 finished with value: 0.09742673179199311 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.26136143082762203, 'batch_norm': True, 'lr': 0.0007822923076022945, 'weight_decay': 0.0008162888583632888, 'epochs': 294, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:29,274] Trial 133 finished with value: 0.07954889625104207 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.22805563700051523, 'batch_norm': True, 'lr': 0.0006492434702380171, 'weight_decay': 0.0003700747555356051, 'epochs': 273, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:32,519] Trial 134 finished with value: 0.08788350239352585 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.27026574436875833, 'batch_norm': True, 'lr': 0.0005567434568047469, 'weight_decay': 0.0005052915146632373, 'epochs': 311, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:33,839] Trial 135 finished with value: 0.0658403783297886 and parameters: {'model_type': 'gcn', 'hidden_dims': '[128, 64]', 'dropout': 0.24641905983398663, 'batch_norm': True, 'lr': 0.0008820664246282257, 'weight_decay': 0.0006692059661430153, 'epochs': 202, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:37,081] Trial 136 finished with value: 0.08731270029327225 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.48673276643268487, 'batch_norm': True, 'lr': 0.000734249376229156, 'weight_decay': 0.00015801954438234993, 'epochs': 305, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:39,551] Trial 137 finished with value: 0.10096846660704517 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.20859252849780002, 'batch_norm': True, 'lr': 0.0006776492743965452, 'weight_decay': 0.00043786568024150376, 'epochs': 215, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:42,199] Trial 138 finished with value: 0.09009409581516249 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.19091749664875846, 'batch_norm': True, 'lr': 0.0009916344130180006, 'weight_decay': 9.850388232668395e-07, 'epochs': 238, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:44,568] Trial 139 finished with value: 0.0670062196540582 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2018382484139577, 'batch_norm': False, 'lr': 0.00040382246394640546, 'weight_decay': 0.00023852192367457265, 'epochs': 209, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:47,426] Trial 140 finished with value: 0.09295306262086796 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.16547236720785852, 'batch_norm': True, 'lr': 0.0005816933269036783, 'weight_decay': 2.7256081773682087e-06, 'epochs': 262, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:49,919] Trial 141 finished with value: 0.08361544073558291 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.22490060995526973, 'batch_norm': True, 'lr': 0.0008031548847991187, 'weight_decay': 0.0004122305954342038, 'epochs': 217, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:52,469] Trial 142 finished with value: 0.09007047247601827 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.20892439384002098, 'batch_norm': True, 'lr': 0.0006760223169043296, 'weight_decay': 0.0003308130400385134, 'epochs': 226, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:55,625] Trial 143 finished with value: 0.08940068722942697 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.23714550318542724, 'batch_norm': True, 'lr': 0.0008801211571851314, 'weight_decay': 0.0009705970398870454, 'epochs': 300, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:18:57,820] Trial 144 finished with value: 0.08603655863533682 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 64]', 'dropout': 0.2794704179361229, 'batch_norm': True, 'lr': 0.0004961953837651927, 'weight_decay': 0.0004961137865821842, 'epochs': 181, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:19:00,133] Trial 145 finished with value: 0.08578237274760873 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2642471608043146, 'batch_norm': True, 'lr': 0.0007049168486924522, 'weight_decay': 0.0006239298885542944, 'epochs': 195, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:19:02,157] Trial 146 finished with value: 0.06806243150193468 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.2521884295358136, 'batch_norm': True, 'lr': 0.0005761679374538292, 'weight_decay': 6.297919953706537e-06, 'epochs': 247, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:19:04,597] Trial 147 finished with value: 0.10212297536654365 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2418787571883524, 'batch_norm': True, 'lr': 0.0007833289293096877, 'weight_decay': 0.0004193821731153522, 'epochs': 212, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:19:07,600] Trial 148 finished with value: 0.0892663034797857 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.22871890459386213, 'batch_norm': True, 'lr': 0.0008962857258821661, 'weight_decay': 0.0004140378154198324, 'epochs': 280, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:19:10,509] Trial 149 finished with value: 0.08861819915154208 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.14510929964700858, 'batch_norm': True, 'lr': 0.000989176433741739, 'weight_decay': 0.0002984243873859518, 'epochs': 268, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 111 with value: 0.10686357606707095.
[I 2025-10-28 02:19:12,695] Trial 0 finished with value: 0.09340592587126872 and parameters: {'model_type': 'gcn', 'hidden_dims': '[128, 64]', 'dropout': 0.199031432379812, 'batch_norm': True, 'lr': 1.8408544111075837e-06, 'weight_decay': 5.5136510071208614e-05, 'epochs': 336, 'loss': 'mae', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 0 with value: 0.09340592587126872.
[I 2025-10-28 02:19:14,555] Trial 1 finished with value: 0.052822088200059424 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.37127218400563067, 'batch_norm': False, 'lr': 0.00010529332619998268, 'weight_decay': 5.852382428491506e-06, 'epochs': 174, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 0 with value: 0.09340592587126872.
[I 2025-10-28 02:19:16,961] Trial 2 finished with value: 0.12481666630274807 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.1452296746354537, 'batch_norm': True, 'lr': 0.00030622735197688883, 'weight_decay': 1.5402289339220191e-07, 'epochs': 234, 'loss': 'mae', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 2 with value: 0.12481666630274807.
[I 2025-10-28 02:19:18,640] Trial 3 finished with value: 0.03058039590635786 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 64]', 'dropout': 0.26275581891612443, 'batch_norm': False, 'lr': 1.9071336264835719e-06, 'weight_decay': 0.0001924964086209925, 'epochs': 87, 'loss': 'mae', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 2 with value: 0.12481666630274807.
[I 2025-10-28 02:19:19,742] Trial 4 finished with value: 0.07495184359482028 and parameters: {'model_type': 'gcn', 'hidden_dims': '[128, 64]', 'dropout': 0.3672789744009075, 'batch_norm': True, 'lr': 1.1790854384045463e-05, 'weight_decay': 2.0818640252904763e-07, 'epochs': 134, 'loss': 'mae', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 2 with value: 0.12481666630274807.
[I 2025-10-28 02:19:59,446] Trial 5 finished with value: 0.06951760218519945 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 128]', 'dropout': 0.539957587258958, 'batch_norm': False, 'lr': 1.7886585032994208e-05, 'weight_decay': 2.6442971539681237e-05, 'epochs': 199, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 2 with value: 0.12481666630274807.
[I 2025-10-28 02:20:07,259] Trial 6 finished with value: 0.1379858044530716 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 64]', 'dropout': 0.33756612370752526, 'batch_norm': True, 'lr': 0.0008638879917968324, 'weight_decay': 2.284711536033332e-06, 'epochs': 193, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:10,478] Trial 7 finished with value: 0.05717241347850524 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 128]', 'dropout': 0.49097455930957423, 'batch_norm': True, 'lr': 1.2920616602078762e-06, 'weight_decay': 2.5271182560729787e-06, 'epochs': 215, 'loss': 'mae', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:12,231] Trial 8 finished with value: 0.08895683253330468 and parameters: {'model_type': 'gcn', 'hidden_dims': '[128, 64]', 'dropout': 0.5429135480838528, 'batch_norm': True, 'lr': 0.00018092080466732599, 'weight_decay': 2.676198590155127e-07, 'epochs': 271, 'loss': 'mae', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:15,253] Trial 9 finished with value: 0.07979113736262809 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.2133866716350046, 'batch_norm': False, 'lr': 0.0005971323756049669, 'weight_decay': 1.84926733431025e-05, 'epochs': 205, 'loss': 'mae', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:16,485] Trial 10 finished with value: 0.09827810702615448 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 64]', 'dropout': 0.44348694453905607, 'batch_norm': True, 'lr': 6.10458015764876e-05, 'weight_decay': 1.1488876414998186e-06, 'epochs': 45, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:18,869] Trial 11 finished with value: 0.12480327624463257 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128]', 'dropout': 0.14296182011688618, 'batch_norm': True, 'lr': 0.0006974629554379109, 'weight_decay': 1.0164104965982245e-07, 'epochs': 263, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:21,527] Trial 12 finished with value: 0.1198420673176016 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.10846866735203159, 'batch_norm': True, 'lr': 0.00027435864058962745, 'weight_decay': 9.060131936577653e-07, 'epochs': 265, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:23,214] Trial 13 finished with value: 0.13351126553146514 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.284330770554866, 'batch_norm': True, 'lr': 0.0008462744907323311, 'weight_decay': 0.0009682787657510896, 'epochs': 142, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:25,531] Trial 14 finished with value: 0.1324832580543702 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 64]', 'dropout': 0.2893127901848725, 'batch_norm': True, 'lr': 0.0009431328085393056, 'weight_decay': 0.0008356886366036267, 'epochs': 141, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:27,021] Trial 15 finished with value: 0.06415936190839992 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128]', 'dropout': 0.31062099212656447, 'batch_norm': True, 'lr': 4.67882964375675e-05, 'weight_decay': 0.0009900747399113074, 'epochs': 138, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:28,756] Trial 16 finished with value: 0.02644999997344828 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 256]', 'dropout': 0.41248283232468896, 'batch_norm': True, 'lr': 6.662783113911743e-06, 'weight_decay': 0.00011631588889283996, 'epochs': 91, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:30,588] Trial 17 finished with value: 0.1337164242818343 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.22326948000671082, 'batch_norm': True, 'lr': 0.00036242222153936855, 'weight_decay': 6.088314870735299e-06, 'epochs': 160, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:35,109] Trial 18 finished with value: 0.12062252920166015 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 64]', 'dropout': 0.22408191316354076, 'batch_norm': False, 'lr': 0.00011211060956895801, 'weight_decay': 7.4709635059708135e-06, 'epochs': 338, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:37,050] Trial 19 finished with value: 0.09669744300203766 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.33433498635136666, 'batch_norm': True, 'lr': 0.0003515052464167795, 'weight_decay': 2.470414444064631e-06, 'epochs': 174, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:38,768] Trial 20 finished with value: 0.1327685208186219 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 64]', 'dropout': 0.24279295881121274, 'batch_norm': True, 'lr': 0.0001644157256445599, 'weight_decay': 6.806631553900536e-07, 'epochs': 89, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:40,618] Trial 21 finished with value: 0.11491322594359778 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.30345342366821615, 'batch_norm': True, 'lr': 0.0009778081160729034, 'weight_decay': 2.9703160217372127e-06, 'epochs': 163, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:42,087] Trial 22 finished with value: 0.12324634122382812 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.1835801456728658, 'batch_norm': True, 'lr': 0.00044590662931012385, 'weight_decay': 1.3900894341667065e-05, 'epochs': 115, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:44,462] Trial 23 finished with value: 0.12133990350156981 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.2683096387436583, 'batch_norm': True, 'lr': 0.0005010598445905529, 'weight_decay': 0.00026701931337812885, 'epochs': 232, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:46,330] Trial 24 finished with value: 0.11113221219117651 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128, 64]', 'dropout': 0.39264592585032765, 'batch_norm': True, 'lr': 0.00021029989821283045, 'weight_decay': 4.207906285175605e-05, 'epochs': 167, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:47,650] Trial 25 finished with value: 0.1345605713390684 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128]', 'dropout': 0.5968415406439916, 'batch_norm': True, 'lr': 0.0009381340769408177, 'weight_decay': 5.1943684523773855e-06, 'epochs': 111, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:48,962] Trial 26 finished with value: 0.01476229302287997 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128]', 'dropout': 0.5777451011741039, 'batch_norm': False, 'lr': 0.00045185478458825083, 'weight_decay': 4.352593935052301e-06, 'epochs': 113, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:49,834] Trial 27 finished with value: 0.09968231747670515 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128]', 'dropout': 0.45708711046916795, 'batch_norm': True, 'lr': 9.253806667350667e-05, 'weight_decay': 4.4463955058565727e-07, 'epochs': 46, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:50,830] Trial 28 finished with value: 0.015200614624784305 and parameters: {'model_type': 'gcn', 'hidden_dims': '[256, 128]', 'dropout': 0.5972527462583626, 'batch_norm': True, 'lr': 2.5621502280910953e-05, 'weight_decay': 8.461283596330326e-06, 'epochs': 65, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
[I 2025-10-28 02:20:55,100] Trial 29 finished with value: 0.052594197746021004 and parameters: {'model_type': 'gcn', 'hidden_dims': '[512, 128]', 'dropout': 0.33312516138896703, 'batch_norm': True, 'lr': 5.958171976420762e-06, 'weight_decay': 1.7552901271049576e-06, 'epochs': 312, 'loss': 'mse', 'optimizer': 'adam', 'graph_mode': 'off'}. Best is trial 6 with value: 0.1379858044530716.
